date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric8,metric9,id,Health Score
0.0,W1F1DN3S,0,16413472.0,0.0,0.0,0.0,11.0,251763.0,0.0,0.0,0.0,111585,100
0.0,W1F1DNYH,0,61722736.0,0.0,0.0,0.0,11.0,248969.0,0.0,0.0,4.0,111586,100
0.0,W1F1DPSA,0,157416672.0,0.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,111587,100
0.0,W1F1DQJD,0,146356800.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,111588,100
0.0,W1F1FHEK,0,73690400.0,0.0,0.0,0.0,16.0,56.0,0.0,0.0,0.0,111589,90
0.0,W1F1GLFN,0,140777448.0,0.0,0.0,13.0,5.0,260662.0,0.0,0.0,0.0,111590,100
0.0,W1F1GMWX,0,205923848.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,111591,100
0.0,W1F1MRP9,0,92658992.0,0.0,0.0,0.0,6.0,260235.0,0.0,0.0,0.0,111592,100
0.0,W1F1N6V6,0,201586368.0,0.0,0.0,0.0,6.0,283293.0,0.0,0.0,0.0,111593,100
0.0,W1F1NS0C,0,188479992.0,0.0,0.0,0.0,6.0,282387.0,0.0,0.0,0.0,111594,100
0.0,W1F1ZVME,0,165045144.0,0.0,0.0,0.0,39.0,421268.0,0.0,0.0,0.0,111595,75
0.0,Z1F02KDL,0,176957864.0,0.0,0.0,0.0,7.0,309463.0,0.0,0.0,18.0,111596,85
0.0,Z1F0EWVK,0,89179832.0,0.0,0.0,0.0,38.0,422498.0,0.0,0.0,0.0,111597,75
0.0,Z1F0GB8A,0,173850744.0,0.0,0.0,0.0,7.0,301388.0,0.0,0.0,0.0,111598,85
0.0,Z1F0GE1M,0,95460104.0,0.0,0.0,0.0,8.0,300764.0,0.0,0.0,0.0,111599,85
0.0,Z1F0KJDS,0,104146904.0,0.0,0.0,0.0,9.0,300201.0,0.0,0.0,0.0,111600,85
0.0,Z1F0KKN4,0,166814800.0,0.0,0.0,0.0,7.0,294780.0,0.0,0.0,0.0,111601,100
0.0,Z1F0KSLS,0,29564032.0,0.0,0.0,0.0,66.0,251827.0,0.0,0.0,0.0,111602,90
0.0,Z1F0L2VS,0,88223936.0,0.0,2.0,0.0,94.0,252477.0,0.0,0.0,0.0,111603,90
0.0,Z1F0L3BL,0,231235656.0,0.0,0.0,0.0,6.0,329252.0,0.0,0.0,0.0,111604,85
0.0,Z1F0L4T5,0,156310664.0,0.0,0.0,0.0,11.0,354716.0,0.0,0.0,0.0,111605,85
0.0,Z1F0L613,0,241957576.0,0.0,0.0,0.0,60.0,250293.0,0.0,0.0,0.0,111606,90
0.0,Z1F0L6BY,0,73940376.0,0.0,0.0,0.0,60.0,250927.0,0.0,0.0,0.0,111607,90
0.0,Z1F0L6DJ,0,225941272.0,0.0,0.0,0.0,63.0,250990.0,0.0,0.0,0.0,111608,90
0.0,Z1F0L7PX,0,697056.0,0.0,0.0,0.0,12.0,331592.0,0.0,0.0,1.0,111609,85
0.0,Z1F0LB4J,0,181692864.0,0.0,0.0,0.0,7.0,330028.0,0.0,0.0,0.0,111610,85
0.0,Z1F0LBBG,0,115637376.0,0.0,0.0,0.0,6.0,337344.0,0.0,0.0,0.0,111611,85
0.0,Z1F0LH2M,0,8388496.0,0.0,0.0,0.0,9.0,480504.0,0.0,0.0,0.0,111612,85
0.0,Z1F0LH7B,0,202007536.0,0.0,0.0,0.0,11.0,483616.0,0.0,0.0,0.0,111613,85
0.0,Z1F0LKEE,0,153607888.0,0.0,0.0,0.0,11.0,499445.0,0.0,0.0,0.0,111614,85
0.0,Z1F0LKMJ,0,80417280.0,0.0,0.0,0.0,11.0,498237.0,0.0,0.0,0.0,111615,85
0.0,Z1F0LKWC,0,147684112.0,0.0,0.0,0.0,10.0,488472.0,0.0,0.0,0.0,111616,85
0.0,Z1F0LKX4,0,179341568.0,0.0,0.0,0.0,11.0,486534.0,0.0,0.0,0.0,111617,85
0.0,Z1F0LL7D,0,57119848.0,0.0,0.0,0.0,9.0,322723.0,0.0,0.0,10.0,111618,85
0.0,Z1F0LLED,0,81579904.0,0.0,0.0,0.0,7.0,323569.0,0.0,0.0,1.0,111619,85
0.0,Z1F0LLFY,0,178666968.0,0.0,0.0,0.0,58.0,250740.0,0.0,0.0,2.0,111620,90
0.0,Z1F0LLKC,0,161289536.0,0.0,1.0,0.0,78.0,248405.0,0.0,0.0,104.0,111621,90
0.0,Z1F0LLKR,0,117862152.0,0.0,0.0,0.0,10.0,495454.0,0.0,0.0,1.0,111622,85
0.0,Z1F0LLPJ,0,75796320.0,0.0,0.0,0.0,9.0,501438.0,0.0,0.0,0.0,111623,85
0.0,Z1F0LLPS,0,236720296.0,0.0,0.0,0.0,10.0,497601.0,0.0,0.0,0.0,111624,85
0.0,Z1F0LM11,0,108094176.0,0.0,0.0,0.0,8.0,324184.0,0.0,0.0,2.0,111625,85
0.0,Z1F0LM6T,0,138731712.0,0.0,0.0,0.0,11.0,503227.0,0.0,0.0,0.0,111626,85
0.0,Z1F0LNQB,0,20807960.0,0.0,0.0,0.0,10.0,487482.0,0.0,0.0,0.0,111627,85
0.0,Z1F0LQGS,0,58880632.0,0.0,0.0,0.0,8.0,332831.0,0.0,0.0,0.0,111628,85
0.0,Z1F0LSPT,0,46735696.0,0.0,0.0,0.0,7.0,332421.0,0.0,0.0,0.0,111629,85
0.0,Z1F0LSQ4,0,46449240.0,0.0,0.0,0.0,7.0,338970.0,0.0,0.0,0.0,111630,85
0.0,Z1F0LSXW,0,51567992.0,0.0,0.0,0.0,8.0,322882.0,0.0,0.0,0.0,111631,85
0.0,Z1F0LT0S,0,236557240.0,0.0,0.0,0.0,7.0,340121.0,0.0,0.0,0.0,111632,85
0.0,Z1F0LT3Y,0,126627960.0,0.0,0.0,0.0,10.0,483988.0,0.0,0.0,0.0,111633,85
0.0,Z1F0LV8X,0,243536984.0,0.0,0.0,0.0,8.0,341365.0,0.0,0.0,1.0,111634,85
0.0,Z1F0LV93,0,163431296.0,0.0,0.0,0.0,10.0,499238.0,0.0,0.0,0.0,111635,85
0.0,Z1F0LVEM,0,64520016.0,0.0,0.0,6.0,57.0,251195.0,0.0,0.0,1.0,111636,90
0.0,Z1F0LVL5,0,190083576.0,0.0,0.0,0.0,11.0,501024.0,0.0,0.0,0.0,111637,85
0.0,Z1F0MA1S,0,189450488.0,0.0,0.0,0.0,8.0,301757.0,0.0,0.0,0.0,111638,85
0.0,Z1F0MBGF,0,44968104.0,0.0,0.0,0.0,57.0,250985.0,0.0,0.0,0.0,111639,90
0.0,Z1F0MRPJ,0,38095272.0,0.0,0.0,0.0,9.0,297527.0,0.0,0.0,11.0,111640,100
0.0,Z1F0N5AD,0,231269880.0,0.0,0.0,0.0,68.0,250815.0,0.0,0.0,0.0,111641,90
0.0,Z1F0Q8RT,0,151027568.0,0.0,107.0,4.0,9.0,282195.0,0.0,0.0,13.0,111642,90
0.0,Z1F0QK05,0,209991032.0,0.0,0.0,0.0,9.0,300628.0,0.0,0.0,0.0,111643,85
0.0,Z1F0QL3N,0,196008240.0,0.0,0.0,0.0,10.0,302177.0,0.0,0.0,0.0,111644,85
0.0,Z1F0QLC1,0,7016240.0,0.0,0.0,0.0,8.0,301982.0,0.0,0.0,0.0,111645,85
0.0,Z1F0QLC7,0,171867696.0,0.0,0.0,0.0,64.0,211082.0,0.0,0.0,1.0,111646,90
0.0,Z1F0R8QZ,0,128891992.0,0.0,15.0,0.0,95.0,251092.0,0.0,0.0,155.0,111647,90
0.0,Z1F0RGQV,0,206991536.0,0.0,0.0,0.0,89.0,241396.0,0.0,0.0,0.0,111648,90
0.0,Z1F0VNSW,0,136264104.0,0.0,0.0,0.0,5.0,245437.0,0.0,0.0,0.0,111649,100
0.0,Z1F0ZCPW,0,53112096.0,0.0,0.0,0.0,8.0,196377.0,0.0,0.0,1.0,111650,100
0.0,Z1F11B2R,0,65426768.0,0.0,0.0,0.0,6.0,382452.0,0.0,0.0,0.0,111651,85
0.0,Z1F11SL0,0,178629016.0,0.0,0.0,0.0,8.0,226247.0,0.0,0.0,0.0,111652,100
0.0,Z1F11SYE,0,221119192.0,0.0,0.0,3.0,7.0,236691.0,0.0,0.0,0.0,111653,100
0.0,Z1F1479Y,0,123235064.0,0.0,0.0,0.0,8.0,240797.0,0.0,0.0,0.0,111654,100
0.0,Z1F147WQ,0,32746912.0,0.0,0.0,0.0,8.0,192727.0,0.0,0.0,0.0,111655,100
0.0,Z1F14BGY,0,146067968.0,0.0,0.0,0.0,8.0,239921.0,0.0,0.0,0.0,111656,100
0.0,Z1F1652D,0,59763632.0,0.0,0.0,0.0,8.0,245075.0,0.0,0.0,9.0,111657,100
0.0,Z1F17ZCN,0,32396576.0,0.0,1.0,10.0,5.0,226640.0,0.0,0.0,0.0,111658,100
0.0,Z1F18YB3,0,131086632.0,0.0,0.0,0.0,8.0,291344.0,0.0,0.0,0.0,111659,100
0.0,Z1F18YST,0,207785440.0,0.0,0.0,0.0,8.0,259272.0,0.0,0.0,0.0,111660,100
0.0,Z1F19KMH,0,54584696.0,0.0,0.0,0.0,16.0,56.0,0.0,0.0,5.0,111661,90
0.0,Z1F19QH0,0,179707856.0,0.0,0.0,0.0,18.0,58.0,0.0,0.0,0.0,111662,90
0.0,Z1F1A0LM,0,106884536.0,0.0,0.0,0.0,7.0,294646.0,0.0,0.0,0.0,111663,100
0.0,Z1F1A0RP,0,70890224.0,0.0,0.0,0.0,7.0,225216.0,0.0,0.0,0.0,111664,100
0.0,Z1F1A1HH,0,241129344.0,0.0,0.0,0.0,7.0,259746.0,0.0,0.0,0.0,111665,100
0.0,Z1F1B6NP,0,109577128.0,0.0,0.0,0.0,11.0,34.0,0.0,0.0,1.0,111666,100
0.0,Z1F1B799,0,181086160.0,0.0,0.0,0.0,16.0,55.0,0.0,0.0,0.0,111667,90
0.0,Z1F1R76A,0,166139832.0,0.0,0.0,0.0,8.0,367597.0,0.0,0.0,12.0,111668,85
0.0,Z1F1VMZB,0,120071256.0,0.0,0.0,0.0,5.0,225378.0,0.0,0.0,0.0,111669,100
0.0,S1F01R2B,0,73172656.0,0.0,0.0,0.0,19.0,339281.0,0.0,0.0,3.0,111670,75
0.0,S1F02A0J,0,69254976.0,0.0,1.0,0.0,16.0,348302.0,0.0,0.0,0.0,111671,75
0.0,S1F044ET,0,162269568.0,0.0,0.0,0.0,7.0,265544.0,0.0,0.0,0.0,111672,100
0.0,S1F0AADQ,0,173410328.0,0.0,0.0,0.0,8.0,425606.0,0.0,0.0,1.0,111673,85
0.0,S1F0AEFT,0,232001176.0,536.0,0.0,0.0,10.0,433896.0,0.0,0.0,0.0,111674,85
0.0,S1F0BVK1,0,198196760.0,0.0,0.0,6.0,6.0,263004.0,0.0,0.0,0.0,111675,100
0.0,S1F0BWZ3,0,170728096.0,0.0,0.0,0.0,8.0,381816.0,0.0,0.0,2.0,111676,85
0.0,S1F0C95J,0,206086216.0,0.0,0.0,0.0,5.0,314472.0,0.0,0.0,0.0,111677,85
0.0,S1F0CVWK,0,68950984.0,2920.0,0.0,6.0,8.0,391749.0,0.0,0.0,0.0,111678,85
0.0,S1F0E9EP,0,71666224.0,0.0,0.0,0.0,9.0,294360.0,0.0,0.0,0.0,111679,100
0.0,S1F0EEP2,0,57773664.0,0.0,0.0,0.0,17.0,280086.0,0.0,0.0,0.0,111680,90
0.0,S1F0EGMT,0,102919056.0,0.0,0.0,0.0,10.0,301540.0,0.0,0.0,0.0,111681,85
0.0,S1F0FGBQ,0,198327336.0,0.0,0.0,0.0,10.0,256431.0,0.0,0.0,0.0,111682,100
0.0,S1F0FP0C,0,186710088.0,0.0,0.0,0.0,10.0,298024.0,0.0,0.0,0.0,111683,100
0.0,S1F0FW8K,0,15375600.0,0.0,0.0,0.0,92.0,251014.0,0.0,0.0,0.0,111684,90
0.0,S1F0FZ8F,0,53895872.0,0.0,0.0,0.0,8.0,301757.0,0.0,0.0,0.0,111685,85
0.0,S1F0G9ZF,0,224577032.0,0.0,0.0,0.0,70.0,251292.0,0.0,0.0,0.0,111686,90
0.0,S1F0GCED,0,21199792.0,216.0,0.0,6.0,9.0,300243.0,0.0,0.0,0.0,111687,85
0.0,S1F0GGJD,0,96594432.0,0.0,0.0,0.0,62.0,218001.0,0.0,0.0,0.0,111688,90
0.0,S1F0GGPP,0,243680392.0,0.0,0.0,0.0,10.0,298882.0,0.0,0.0,0.0,111689,100
0.0,S1F0GHJ1,0,165245952.0,0.0,0.0,0.0,58.0,251221.0,0.0,0.0,0.0,111690,90
0.0,S1F0GJL9,0,219027576.0,0.0,0.0,0.0,63.0,253359.0,0.0,0.0,0.0,111691,90
0.0,S1F0GPXY,0,191890544.0,0.0,0.0,0.0,9.0,293918.0,0.0,0.0,9.0,111692,100
0.0,S1F0GQCL,0,18285136.0,0.0,0.0,0.0,92.0,248881.0,0.0,0.0,1.0,111693,90
0.0,S1F0GRB1,0,2243832.0,0.0,0.0,0.0,67.0,253080.0,0.0,0.0,0.0,111694,90
0.0,S1F0GV0W,0,151582600.0,0.0,5.0,6.0,95.0,252816.0,0.0,0.0,0.0,111695,90
0.0,S1F0H6JG,0,7747160.0,0.0,0.0,0.0,8.0,290250.0,0.0,0.0,0.0,111696,100
0.0,S1F0JGJV,0,67792976.0,0.0,0.0,0.0,8.0,301122.0,16.0,16.0,0.0,111697,85
0.0,S1F0JMRJ,0,169474944.0,0.0,0.0,30.0,42.0,385474.0,0.0,0.0,14.0,111698,70
0.0,S1F0KYCR,0,221205216.0,0.0,0.0,0.0,10.0,296780.0,0.0,0.0,0.0,111699,100
0.0,S1F0LBMG,0,198822408.0,0.0,0.0,0.0,8.0,331760.0,0.0,0.0,7.0,111700,85
0.0,S1F0LBY2,0,61833992.0,0.0,0.0,0.0,12.0,498675.0,0.0,0.0,0.0,111701,85
0.0,S1F0LCKH,0,73335368.0,0.0,0.0,0.0,12.0,502385.0,0.0,0.0,0.0,111702,85
0.0,S1F0LCQX,0,132223976.0,0.0,0.0,0.0,7.0,323550.0,0.0,0.0,0.0,111703,85
0.0,S1F0LD73,0,90292520.0,0.0,0.0,0.0,6.0,331315.0,0.0,0.0,4.0,111704,85
0.0,S1F0M2PQ,0,90724872.0,0.0,0.0,6.0,60.0,251487.0,0.0,0.0,0.0,111705,90
0.0,S1F0PF59,0,123570960.0,0.0,0.0,0.0,8.0,290114.0,0.0,0.0,0.0,111706,100
0.0,S1F0QY0Q,0,56134400.0,0.0,0.0,0.0,6.0,249960.0,0.0,0.0,6.0,111707,100
0.0,S1F0R3JV,0,125360176.0,0.0,0.0,0.0,9.0,241903.0,0.0,0.0,0.0,111708,100
0.0,S1F0R4Q8,0,215615584.0,0.0,0.0,0.0,9.0,233902.0,0.0,0.0,0.0,111709,100
0.0,S1F0RM77,0,218623312.0,0.0,0.0,0.0,11.0,245367.0,0.0,0.0,0.0,111710,100
0.0,S1F0RQLR,0,234392344.0,0.0,0.0,0.0,7.0,294167.0,0.0,0.0,0.0,111711,100
0.0,S1F0RR2E,0,195767640.0,0.0,0.0,0.0,8.0,299024.0,0.0,0.0,0.0,111712,100
0.0,S1F0RR7L,0,151440792.0,0.0,0.0,0.0,14.0,293331.0,0.0,0.0,0.0,111713,100
0.0,S1F0RREN,0,145506696.0,0.0,0.0,0.0,11.0,247500.0,0.0,0.0,1.0,111714,100
0.0,S1F0RS3B,0,150834936.0,0.0,0.0,0.0,7.0,297796.0,0.0,0.0,0.0,111715,100
0.0,S1F0RS81,0,161071248.0,0.0,0.0,0.0,14.0,298097.0,0.0,0.0,0.0,111716,100
0.0,S1F0RSFT,0,17965816.0,0.0,0.0,0.0,12.0,223135.0,0.0,0.0,0.0,111717,100
0.0,S1F0RSMR,0,224820200.0,0.0,0.0,0.0,9.0,294176.0,0.0,0.0,26.0,111718,100
0.0,S1F0RSWJ,0,215799736.0,0.0,0.0,0.0,13.0,300157.0,0.0,0.0,0.0,111719,85
0.0,S1F0RVVR,0,43639320.0,0.0,0.0,0.0,8.0,189926.0,0.0,0.0,0.0,111720,100
0.0,S1F0S30R,0,160414176.0,0.0,0.0,0.0,16.0,272606.0,0.0,0.0,0.0,111721,90
0.0,S1F0S34C,0,18457128.0,0.0,1331.0,0.0,14.0,240792.0,0.0,0.0,34.0,111722,90
0.0,S1F0S351,0,82153168.0,0.0,0.0,0.0,8.0,299171.0,0.0,0.0,0.0,111723,100
0.0,S1F0S382,0,171354680.0,0.0,0.0,0.0,14.0,294253.0,0.0,0.0,0.0,111724,100
0.0,S1F0S387,0,58342168.0,0.0,2.0,0.0,13.0,293983.0,0.0,0.0,34.0,111725,100
0.0,S1F0S49E,0,40925304.0,0.0,0.0,21.0,8.0,293416.0,0.0,0.0,0.0,111726,95
0.0,S1F0S4MG,0,133416816.0,0.0,0.0,0.0,14.0,290074.0,0.0,0.0,0.0,111727,100
0.0,S1F0S517,0,41564864.0,0.0,0.0,0.0,8.0,260118.0,0.0,0.0,0.0,111728,100
0.0,S1F0S561,0,113769504.0,0.0,0.0,0.0,14.0,296909.0,0.0,0.0,0.0,111729,100
0.0,S1F0S58D,0,84350672.0,0.0,0.0,0.0,12.0,244178.0,0.0,0.0,0.0,111730,100
0.0,S1F0S649,0,225471664.0,0.0,0.0,0.0,12.0,295233.0,0.0,0.0,0.0,111731,100
0.0,S1F0S66R,0,98056016.0,0.0,0.0,0.0,17.0,273046.0,0.0,0.0,0.0,111732,90
0.0,S1F0S68M,0,135009392.0,0.0,0.0,0.0,11.0,249963.0,0.0,0.0,0.0,111733,100
0.0,S1F0S6FZ,0,134632136.0,0.0,220.0,0.0,8.0,293694.0,0.0,0.0,24.0,111734,90
0.0,S1F0S6GZ,0,138808472.0,0.0,0.0,0.0,13.0,283221.0,0.0,0.0,0.0,111735,100
0.0,S1F0T1K8,0,238423144.0,0.0,1.0,0.0,7.0,299802.0,0.0,0.0,7.0,111736,100
0.0,S1F0T24J,0,203333632.0,0.0,0.0,0.0,13.0,253694.0,0.0,0.0,0.0,111737,100
0.0,S1F0TBK9,0,186323120.0,0.0,0.0,0.0,14.0,284657.0,0.0,0.0,0.0,111738,100
0.0,S1F0TMRF,0,215783456.0,0.0,0.0,0.0,12.0,297723.0,0.0,0.0,0.0,111739,100
0.0,S1F0TNW4,0,13893544.0,464.0,0.0,8.0,11.0,289932.0,0.0,0.0,0.0,111740,100
0.0,S1F0TP5E,0,51409392.0,0.0,2693.0,0.0,12.0,302962.0,0.0,0.0,2522.0,111741,65
0.0,S1F0TP82,0,33157624.0,0.0,0.0,0.0,8.0,289365.0,0.0,0.0,0.0,111742,100
0.0,S1F0TP8F,0,156782504.0,0.0,0.0,0.0,13.0,367235.0,0.0,0.0,8.0,111743,85
0.0,S1F0TPH4,0,240929848.0,0.0,0.0,0.0,13.0,248410.0,0.0,0.0,0.0,111744,100
0.0,S1F0TPJC,0,13408952.0,0.0,10.0,0.0,13.0,299096.0,0.0,0.0,42.0,111745,100
0.0,S1F0TPMF,0,10730448.0,0.0,0.0,0.0,6.0,298822.0,0.0,0.0,0.0,111746,100
0.0,S1F0TQJ4,0,48250968.0,0.0,0.0,0.0,8.0,291517.0,0.0,0.0,0.0,111747,100
0.0,S1F0TQTF,0,10734280.0,0.0,0.0,0.0,13.0,293654.0,0.0,0.0,0.0,111748,100
0.0,S1F0VE35,0,57231248.0,0.0,0.0,0.0,8.0,298897.0,0.0,0.0,0.0,111749,100
0.0,S1F0X4RC,0,171528680.0,0.0,0.0,0.0,11.0,223155.0,0.0,0.0,0.0,111750,100
0.0,S1F0Y6BM,0,91528464.0,0.0,0.0,0.0,8.0,222757.0,0.0,0.0,0.0,111751,100
0.0,S1F0Y8MA,0,237581448.0,0.0,0.0,0.0,8.0,218690.0,0.0,0.0,0.0,111752,100
0.0,S1F0YX6Z,0,2873920.0,0.0,0.0,0.0,8.0,220346.0,0.0,0.0,1.0,111753,100
0.0,S1F100R5,0,70586832.0,0.0,0.0,0.0,7.0,293032.0,0.0,0.0,0.0,111754,100
0.0,S1F101MC,0,55116768.0,0.0,0.0,0.0,10.0,248025.0,0.0,0.0,6.0,111755,100
0.0,S1F101SP,0,162073432.0,0.0,0.0,0.0,8.0,247829.0,0.0,0.0,0.0,111756,100
0.0,S1F102L8,0,142106648.0,0.0,0.0,0.0,9.0,217642.0,0.0,0.0,0.0,111757,100
0.0,S1F10BNL,0,119412024.0,0.0,0.0,0.0,16.0,367854.0,0.0,0.0,0.0,111758,75
0.0,S1F10BRH,0,141707064.0,0.0,0.0,0.0,10.0,249599.0,0.0,0.0,0.0,111759,100
0.0,S1F10FDX,0,145647648.0,0.0,0.0,0.0,11.0,246670.0,0.0,0.0,6.0,111760,100
0.0,S1F10FF0,0,153597944.0,0.0,0.0,0.0,8.0,280949.0,0.0,0.0,1.0,111761,100
0.0,S1F10FZB,0,217842768.0,0.0,0.0,0.0,19.0,370998.0,0.0,0.0,0.0,111762,75
0.0,S1F10GSG,0,231009480.0,0.0,0.0,0.0,9.0,251591.0,0.0,0.0,0.0,111763,100
0.0,S1F10NDB,0,222781512.0,0.0,0.0,0.0,8.0,247186.0,0.0,0.0,0.0,111764,100
0.0,S1F10NM6,0,189104856.0,0.0,0.0,0.0,16.0,372773.0,0.0,0.0,0.0,111765,75
0.0,S1F10PED,0,38669056.0,0.0,0.0,0.0,5.0,221249.0,0.0,0.0,0.0,111766,100
0.0,S1F10QDG,0,192657624.0,0.0,0.0,0.0,5.0,260076.0,0.0,0.0,0.0,111767,100
0.0,S1F10QG6,0,65146424.0,0.0,0.0,0.0,6.0,251027.0,0.0,0.0,0.0,111768,100
0.0,S1F10QL8,0,50945472.0,0.0,0.0,0.0,6.0,224637.0,0.0,0.0,0.0,111769,100
0.0,S1F10RWZ,0,42494448.0,0.0,0.0,0.0,13.0,308061.0,0.0,0.0,0.0,111770,85
0.0,S1F1162D,0,154909336.0,0.0,0.0,0.0,7.0,282333.0,0.0,0.0,0.0,111771,100
0.0,S1F116H4,0,111379264.0,0.0,0.0,0.0,9.0,247357.0,0.0,0.0,0.0,111772,100
0.0,S1F116J4,0,46480536.0,0.0,0.0,0.0,21.0,370623.0,0.0,0.0,0.0,111773,75
0.0,S1F118JP,0,87187216.0,0.0,0.0,0.0,7.0,218871.0,0.0,0.0,0.0,111774,100
0.0,S1F11C16,0,172483152.0,0.0,0.0,0.0,8.0,257151.0,0.0,0.0,0.0,111775,100
0.0,S1F11ETS,0,150942168.0,0.0,0.0,0.0,11.0,246554.0,0.0,0.0,0.0,111776,100
0.0,S1F11G2C,0,221323264.0,0.0,0.0,0.0,19.0,365617.0,0.0,0.0,0.0,111777,75
0.0,S1F11K34,0,117752096.0,0.0,0.0,0.0,16.0,368222.0,0.0,0.0,0.0,111778,75
0.0,S1F11KQW,0,54155408.0,0.0,0.0,0.0,7.0,228047.0,0.0,0.0,0.0,111779,100
0.0,S1F11S5B,0,20713416.0,0.0,0.0,0.0,11.0,218414.0,0.0,0.0,0.0,111780,100
0.0,S1F11XDA,0,212354704.0,0.0,0.0,0.0,10.0,221800.0,0.0,0.0,0.0,111781,100
0.0,S1F11Y4K,0,188232712.0,0.0,0.0,0.0,16.0,352146.0,0.0,0.0,0.0,111782,75
0.0,S1F121LH,0,73406968.0,0.0,0.0,0.0,9.0,219357.0,0.0,0.0,0.0,111783,100
0.0,S1F122HQ,0,213024808.0,0.0,0.0,0.0,11.0,220284.0,0.0,0.0,1.0,111784,100
0.0,S1F122KD,0,59996968.0,0.0,0.0,0.0,8.0,279896.0,0.0,0.0,0.0,111785,100
0.0,S1F12788,0,219429104.0,0.0,0.0,0.0,11.0,226866.0,0.0,0.0,0.0,111786,100
0.0,S1F12XGM,0,231784464.0,0.0,0.0,0.0,8.0,295354.0,0.0,0.0,1.0,111787,100
0.0,S1F12Y53,0,219352080.0,2344.0,0.0,0.0,8.0,216003.0,0.0,0.0,0.0,111788,100
0.0,S1F12ZRR,0,108599184.0,0.0,0.0,0.0,8.0,293461.0,0.0,0.0,0.0,111789,100
0.0,S1F130JB,0,192703296.0,0.0,0.0,0.0,9.0,222018.0,0.0,0.0,0.0,111790,100
0.0,S1F1318D,0,41724416.0,4960.0,0.0,0.0,14.0,89392.0,0.0,0.0,0.0,111791,100
0.0,S1F131F6,0,167340808.0,0.0,0.0,0.0,8.0,258772.0,0.0,0.0,0.0,111792,100
0.0,S1F13432,0,8746912.0,0.0,0.0,0.0,8.0,261458.0,0.0,0.0,0.0,111793,100
0.0,S1F135BR,0,76846216.0,0.0,100.0,0.0,19.0,369259.0,0.0,0.0,24.0,111794,75
0.0,S1F135DG,0,25240992.0,0.0,0.0,0.0,11.0,245813.0,0.0,0.0,3.0,111795,100
0.0,S1F135F3,0,242507312.0,0.0,0.0,0.0,16.0,370028.0,0.0,0.0,0.0,111796,75
0.0,S1F135GA,0,63575000.0,0.0,0.0,0.0,8.0,223419.0,0.0,0.0,0.0,111797,100
0.0,S1F135SZ,0,29789680.0,0.0,0.0,0.0,9.0,258297.0,0.0,0.0,0.0,111798,100
0.0,S1F135WP,0,109040424.0,0.0,0.0,0.0,11.0,223624.0,0.0,0.0,0.0,111799,100
0.0,S1F1360P,0,96045456.0,0.0,0.0,0.0,14.0,276864.0,0.0,0.0,0.0,111800,100
0.0,S1F13619,0,236844176.0,0.0,0.0,0.0,9.0,221981.0,0.0,0.0,0.0,111801,100
0.0,S1F1365W,0,48397224.0,0.0,0.0,0.0,11.0,224143.0,0.0,0.0,0.0,111802,100
0.0,S1F136A5,0,240159416.0,0.0,0.0,0.0,12.0,224422.0,0.0,0.0,0.0,111803,100
0.0,S1F136BS,0,116484432.0,0.0,0.0,0.0,9.0,250977.0,0.0,0.0,0.0,111804,100
0.0,S1F13CMG,0,235645304.0,0.0,0.0,0.0,8.0,245568.0,0.0,0.0,1.0,111805,100
0.0,S1F13GPY,0,147813120.0,0.0,0.0,0.0,19.0,353462.0,0.0,0.0,0.0,111806,75
0.0,S1F13HPP,0,230578776.0,0.0,0.0,0.0,10.0,249841.0,0.0,0.0,2.0,111807,100
0.0,S1F13HPR,0,230262648.0,0.0,0.0,0.0,8.0,217530.0,0.0,0.0,0.0,111808,100
0.0,S1F13JW4,0,100284472.0,0.0,0.0,0.0,8.0,215507.0,0.0,0.0,0.0,111809,100
0.0,S1F13K7S,0,93986160.0,0.0,0.0,0.0,9.0,246949.0,0.0,0.0,0.0,111810,100
0.0,S1F13K8E,0,243384040.0,0.0,0.0,0.0,12.0,247345.0,0.0,0.0,0.0,111811,100
0.0,S1F13KBJ,0,231151928.0,0.0,0.0,0.0,13.0,283182.0,0.0,0.0,0.0,111812,100
0.0,S1F13KBZ,0,208304056.0,0.0,0.0,0.0,11.0,249465.0,0.0,0.0,0.0,111813,100
0.0,S1F13KF6,0,231859224.0,0.0,0.0,0.0,9.0,246911.0,0.0,0.0,0.0,111814,100
0.0,S1F13KNV,0,168820040.0,0.0,0.0,0.0,9.0,248239.0,0.0,0.0,0.0,111815,100
0.0,S1F13MAM,0,106662336.0,0.0,0.0,0.0,8.0,281700.0,0.0,0.0,0.0,111816,100
0.0,W1F00CL9,0,184526880.0,0.0,0.0,5.0,17.0,319821.0,0.0,0.0,0.0,111817,75
0.0,W1F05X69,0,221748632.0,0.0,0.0,2.0,3.0,292944.0,0.0,0.0,4.0,111818,100
0.0,W1F0976M,0,158893832.0,0.0,0.0,0.0,8.0,512793.0,0.0,0.0,0.0,111819,85
0.0,W1F0DXT8,0,40736224.0,0.0,0.0,0.0,6.0,370365.0,0.0,0.0,0.0,111820,85
0.0,W1F0FEH7,0,193853768.0,0.0,0.0,0.0,10.0,301652.0,0.0,0.0,0.0,111821,85
